"","X","X.1","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"160",160,160,19871106,"Pearl Washington","New Jersey Nets",1,0,"28:00",0,2,0,85,109,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"161",161,161,19871106,"Mike Gminski","New Jersey Nets",1,0,"35:00",0,4,0,112,100,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"162",162,162,19871106,"Mark Price","Cleveland Cavaliers",1,0,"35:00",2,3,0,124,102,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"163",163,163,19871106,"Craig Ehlo","Cleveland Cavaliers",0,0,"7:00",0,1,0,165,107,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"164",164,164,19871106,"Chris Engler","New Jersey Nets",0,0,"12:00",0,2,0,69,103,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"165",165,165,19871106,"Jamie Waller","New Jersey Nets",0,0,"20:00",1,1,0,94,96,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"166",166,166,19871106,"Chris Dudley","Cleveland Cavaliers",0,0,"12:00",0,6,0,90,105,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"167",167,167,19871106,"Brad Daugherty","Cleveland Cavaliers",1,0,"40:00",0,6,0,94,94,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"168",168,168,19871106,"Buck Williams","New Jersey Nets",1,0,"38:00",0,5,0,113,102,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"169",169,169,19871106,"Tyrone Corbin","Cleveland Cavaliers",0,0,"15:00",0,2,0,104,99,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"170",170,170,19871106,"Dennis Hopson","New Jersey Nets",1,0,"38:00",1,4,0,106,107,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"171",171,171,19871106,"Phil Hubbard","Cleveland Cavaliers",1,0,"30:00",0,4,0,115,96,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"172",172,172,19871106,"Adrian Branch","New Jersey Nets",1,0,"39:00",1,4,0,91,98,"New Jersey Nets","Cleveland Cavaliers","Cleveland Cavaliers",NA,NA,NA
"173",173,173,19871106,"Reggie Miller","Indiana Pacers",0,0,"26:00",2,1,0,94,107,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"174",174,174,19871106,"Steve Stipanovich","Indiana Pacers",1,0,"30:00",0,3,0,94,112,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"175",175,175,19871106,"Wayman Tisdale","Indiana Pacers",0,0,"39:00",0,2,0,98,115,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"176",176,176,19871106,"Roy Hinson","Philadelphia 76ers",1,0,"39:00",0,1,0,111,100,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"177",177,177,19871106,"Vern Fleming","Indiana Pacers",1,0,"28:00",0,4,0,65,114,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"178",178,178,19871106,"Danny Vranes","Philadelphia 76ers",0,0,"17:00",0,1,0,200,96,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"179",179,179,19871106,"Chuck Person","Indiana Pacers",1,0,"30:00",0,4,0,123,114,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"180",180,180,19871106,"John Long","Indiana Pacers",1,0,"22:00",2,3,0,110,111,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"181",181,181,19871106,"Chris Welp","Philadelphia 76ers",0,0,"12:00",0,2,0,80,101,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"182",182,182,19871106,"Tim McCormick","Philadelphia 76ers",1,0,"36:00",0,3,0,113,100,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"183",183,183,19871106,"Vincent Askew","Philadelphia 76ers",0,0,"15:00",0,1,0,40,94,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"184",184,184,19871106,"Scott Skiles","Indiana Pacers",0,0,"20:00",1,3,0,64,117,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"185",185,185,19871106,"Herb Williams","Indiana Pacers",1,0,"22:00",0,5,0,105,101,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"186",186,186,19871106,"Steve Colter","Philadelphia 76ers",0,0,"12:00",0,1,0,79,99,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"187",187,187,19871106,"Ron Anderson","Indiana Pacers",0,0,"23:00",0,1,0,122,121,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"188",188,188,19871106,"David Wingate","Philadelphia 76ers",1,0,"33:00",1,3,0,84,107,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"189",189,189,19871106,"Charles Barkley","Philadelphia 76ers",1,0,"40:00",1,2,0,156,104,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"190",190,190,19871106,"Maurice Cheeks","Philadelphia 76ers",1,0,"36:00",0,1,0,129,90,"Philadelphia 76ers","Indiana Pacers","Philadelphia 76ers",NA,NA,NA
"191",191,191,19871106,"Jay Humphries","Phoenix Suns",0,0,"22:00",0,1,0,79,109,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"192",192,192,19871106,"Mike Holton","Portland Trail Blazers",0,0,"19:00",0,0,0,93,103,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"193",193,193,19871106,"Walter Davis","Phoenix Suns",1,0,"37:00",1,3,0,99,111,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"194",194,194,19871106,"Jeff Hornacek","Phoenix Suns",1,0,"26:00",1,2,0,107,109,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"195",195,195,19871106,"Steve Johnson","Portland Trail Blazers",1,0,"33:00",0,5,0,92,99,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"196",196,196,19871106,"Kevin Duckworth","Portland Trail Blazers",0,0,"23:00",0,2,0,90,99,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"197",197,197,19871106,"Alvan Adams","Phoenix Suns",0,0,"14:00",0,4,0,107,114,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"198",198,198,19871106,"Charles Jones","Portland Trail Blazers",0,0,"1:00",0,0,0,0,104,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"199",199,199,19871106,"Jerome Kersey","Portland Trail Blazers",0,0,"26:00",0,2,0,122,93,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"200",200,200,19871106,"Terry Porter","Portland Trail Blazers",1,0,"37:00",0,4,0,103,101,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"201",201,201,19871106,"Nikita Wilson","Portland Trail Blazers",0,0,"1:00",0,0,0,237,104,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"202",202,202,19871106,"Clyde Drexler","Portland Trail Blazers",1,0,"39:00",0,5,0,115,93,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"203",203,203,19871106,"Eddie Johnson","Phoenix Suns",1,0,"32:00",1,5,0,96,108,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"204",204,204,19871106,"Mike Sanders","Phoenix Suns",0,0,"12:00",0,2,0,82,117,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"205",205,205,19871106,"Armen Gilliam","Phoenix Suns",1,0,"39:00",0,3,0,76,104,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"206",206,206,19871106,"Caldwell Jones","Portland Trail Blazers",1,0,"19:00",0,2,0,200,89,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"207",207,207,19871106,"James Bailey","Phoenix Suns",0,0,"14:00",0,4,0,56,114,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"208",208,208,19871106,"James Edwards","Phoenix Suns",1,0,"31:00",1,5,0,129,113,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"209",209,209,19871106,"Bernard Thompson","Phoenix Suns",0,0,"13:00",0,2,0,214,117,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"210",210,210,19871106,"Kevin Gamble","Portland Trail Blazers",0,0,"1:00",0,0,0,0,104,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"211",211,211,19871106,"Kiki Vandeweghe","Portland Trail Blazers",1,0,"41:00",4,1,0,141,101,"Portland Trail Blazers","Phoenix Suns","Portland Trail Blazers",NA,NA,NA
"212",212,212,19871106,"Kermit Washington","Golden State Warriors",1,0,"16:00",0,2,0,202,114,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"213",213,213,19871106,"Michael Jackson","Sacramento Kings",0,0,"19:00",1,2,0,119,91,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"214",214,214,19871106,"LaSalle Thompson","Sacramento Kings",1,0,"27:00",0,3,0,122,91,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"215",215,215,19871106,"Rod Higgins","Golden State Warriors",1,0,"36:00",0,4,0,108,121,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"216",216,216,19871106,"Joe Arlauckas","Sacramento Kings",0,0,"4:00",0,0,0,36,104,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"217",217,217,19871106,"Reggie Theus","Sacramento Kings",1,0,"27:00",0,2,0,132,99,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"218",218,218,19871106,"Joe Kleine","Sacramento Kings",0,0,"24:00",0,2,0,155,97,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"219",219,219,19871106,"Chris Mullin","Golden State Warriors",1,0,"30:00",0,4,0,103,125,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"220",220,220,19871106,"Chris Washburn","Golden State Warriors",0,0,"20:00",0,2,0,84,126,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"221",221,221,19871106,"Kenny Smith","Sacramento Kings",1,0,"29:00",1,2,0,89,101,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"222",222,222,19871106,"Joe Barry Carroll","Golden State Warriors",1,0,"24:00",0,1,0,66,121,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"223",223,223,19871106,"Ed Pinckney","Sacramento Kings",0,0,"22:00",0,3,0,104,98,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"224",224,224,19871106,"Dirk Minniefield","Golden State Warriors",0,0,"24:00",0,3,0,81,110,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"225",225,225,19871106,"Terry Tyler","Sacramento Kings",1,0,"21:00",0,1,0,140,99,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"226",226,226,19871106,"Jerome Whitehead","Golden State Warriors",0,0,"8:00",0,3,0,200,125,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"227",227,227,19871106,"Ben McDonald","Golden State Warriors",0,0,"19:00",0,6,0,126,124,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"228",228,228,19871106,"Dave Feitl","Golden State Warriors",0,0,"4:00",0,0,0,55,123,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"229",229,229,19871106,"Otis Thorpe","Sacramento Kings",1,0,"40:00",0,2,0,157,99,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"230",230,230,19871106,"Sleepy Floyd","Golden State Warriors",1,0,"33:00",0,3,0,118,126,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"231",231,231,19871106,"Tellis Frank","Golden State Warriors",0,0,"26:00",0,5,0,54,117,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"232",232,232,19871106,"Harold Pressley","Sacramento Kings",0,0,"27:00",0,3,0,82,90,"Sacramento Kings","Golden State Warriors","Sacramento Kings",NA,NA,NA
"233",233,233,19871107,"Kevin Willis","Atlanta Hawks",1,1,"24:00",0,5,0,80,89,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"234",234,234,19871107,"Jon Koncak","Atlanta Hawks",0,1,"32:00",0,6,0,129,93,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"235",235,235,19871107,"John Battle","Atlanta Hawks",0,1,"14:00",0,2,0,120,102,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"236",236,236,19871107,"Dominique Wilkins","Atlanta Hawks",1,1,"36:00",1,2,0,86,104,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"237",237,237,19871107,"Mike McGee","Atlanta Hawks",0,1,"5:00",1,0,0,30,109,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"238",238,238,19871107,"Spud Webb","Atlanta Hawks",0,1,"22:00",0,3,0,91,97,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"239",239,239,19871107,"Antoine Carr","Atlanta Hawks",0,1,"22:00",0,4,0,118,95,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"240",240,240,19871107,"Craig Ehlo","Cleveland Cavaliers",0,1,"9:00",0,3,0,64,99,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"241",241,241,19871107,"Brad Daugherty","Cleveland Cavaliers",1,1,"41:00",0,3,0,96,104,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"242",242,242,19871107,"Tree Rollins","Atlanta Hawks",1,1,"11:00",0,3,0,25,104,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"243",243,243,19871107,"Doc Rivers","Atlanta Hawks",1,1,"25:00",0,4,0,143,98,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"244",244,244,19871107,"Kannard Johnson","Cleveland Cavaliers",0,1,"2:00",0,0,0,0,114,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"245",245,245,19871107,"Cliff Levingston","Atlanta Hawks",0,1,"19:00",0,6,0,108,90,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"246",246,246,19871107,"Ron Harper","Cleveland Cavaliers",1,1,"34:00",0,5,0,111,105,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"247",247,247,19871107,"Kevin Johnson","Cleveland Cavaliers",0,1,"24:00",0,4,0,87,111,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"248",248,248,19871107,"Mark West","Cleveland Cavaliers",1,1,"22:00",0,5,0,117,110,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"249",249,249,19871107,"Mark Price","Cleveland Cavaliers",1,1,"31:00",1,4,0,101,110,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"250",250,250,19871107,"Randy Wittman","Atlanta Hawks",1,1,"30:00",0,3,0,103,108,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"251",251,251,19871107,"Chris Dudley","Cleveland Cavaliers",0,1,"17:00",0,2,0,192,106,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"252",252,252,19871107,"Dell Curry","Cleveland Cavaliers",0,1,"16:00",0,1,0,31,114,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"253",253,253,19871107,"Tyrone Corbin","Cleveland Cavaliers",0,1,"25:00",0,6,0,147,100,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"254",254,254,19871107,"Phil Hubbard","Cleveland Cavaliers",1,1,"19:00",0,6,0,70,97,"Atlanta Hawks","Cleveland Cavaliers","Atlanta Hawks",NA,NA,NA
"255",255,255,19871107,"Michael Jordan","Chicago Bulls",1,0,"38:00",0,3,0,127,87,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"256",256,256,19871107,"Sedale Threatt","Chicago Bulls",0,0,"21:00",0,0,0,142,106,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"257",257,257,19871107,"Roy Hinson","Philadelphia 76ers",1,1,"37:00",0,2,0,85,108,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"258",258,258,19871107,"Tony White","Chicago Bulls",0,0,"1:00",0,0,0,0,111,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"259",259,259,19871107,"Artis Gilmore","Chicago Bulls",1,0,"10:00",0,4,0,0,102,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"260",260,260,19871107,"Danny Vranes","Philadelphia 76ers",0,1,"26:00",0,3,0,148,105,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"261",261,261,19871107,"Scottie Pippen","Chicago Bulls",0,0,"23:00",0,2,0,91,101,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"262",262,262,19871107,"Tim McCormick","Philadelphia 76ers",1,1,"24:00",0,4,0,105,109,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"263",263,263,19871107,"John Paxson","Chicago Bulls",1,0,"29:00",0,5,0,134,106,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"264",264,264,19871107,"Vincent Askew","Philadelphia 76ers",0,1,"13:00",0,0,0,79,111,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"265",265,265,19871107,"Chris Welp","Philadelphia 76ers",0,1,"12:00",0,1,0,164,107,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"266",266,266,19871107,"Steve Colter","Philadelphia 76ers",0,1,"20:00",0,2,0,99,118,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"267",267,267,19871107,"Horace Grant","Chicago Bulls",0,0,"13:00",0,2,0,69,78,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"268",268,268,19871107,"David Wingate","Philadelphia 76ers",1,1,"35:00",1,2,0,73,118,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"269",269,269,19871107,"Brad Sellers","Chicago Bulls",1,0,"35:00",0,3,0,101,108,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"270",270,270,19871107,"Mark McNamara","Philadelphia 76ers",0,1,"3:00",0,0,0,57,107,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"271",271,271,19871107,"Charles Barkley","Philadelphia 76ers",1,1,"39:00",2,5,0,139,100,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"272",272,272,19871107,"Charles Oakley","Chicago Bulls",1,0,"39:00",0,2,0,83,94,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"273",273,273,19871107,"Maurice Cheeks","Philadelphia 76ers",1,1,"31:00",1,3,0,75,116,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"274",274,274,19871107,"Dave Corzine","Chicago Bulls",0,0,"31:00",0,2,0,181,105,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls",NA,NA,NA
"275",275,275,19871107,"Jay Vincent","Denver Nuggets",0,1,"28:00",0,5,0,92,97,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"276",276,276,19871107,"Chris Washburn","Golden State Warriors",0,1,"15:00",0,2,0,67,95,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"277",277,277,19871107,"T.R. Dunn","Denver Nuggets",0,1,"18:00",0,3,0,138,98,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"278",278,278,19871107,"Rod Higgins","Golden State Warriors",1,1,"41:00",0,5,0,106,100,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"279",279,279,19871107,"Chris Mullin","Golden State Warriors",1,1,"33:00",1,1,0,77,94,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"280",280,280,19871107,"Otis Smith","Denver Nuggets",1,1,"26:00",0,3,0,102,100,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"281",281,281,19871107,"Danny Schayes","Denver Nuggets",0,1,"24:00",0,3,0,83,83,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"282",282,282,19871107,"Wayne Cooper","Denver Nuggets",1,1,"14:00",0,5,0,58,86,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"283",283,283,19871107,"Calvin Natt","Denver Nuggets",1,1,"29:00",0,1,0,101,98,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"284",284,284,19871107,"Ben McDonald","Golden State Warriors",1,1,"36:00",0,5,0,150,103,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"285",285,285,19871107,"Michael Adams","Denver Nuggets",0,1,"17:00",0,3,0,87,106,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"286",286,286,19871107,"Dirk Minniefield","Golden State Warriors",0,1,"23:00",0,3,0,89,105,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"287",287,287,19871107,"Tellis Frank","Golden State Warriors",0,1,"15:00",0,6,0,40,100,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"288",288,288,19871107,"Jerome Whitehead","Golden State Warriors",0,1,"8:00",0,0,0,0,103,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"289",289,289,19871107,"Fat Lever","Denver Nuggets",1,1,"40:00",0,4,0,95,89,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"290",290,290,19871107,"Joe Barry Carroll","Golden State Warriors",1,1,"23:00",0,6,0,89,95,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"291",291,291,19871107,"Blair Rasmussen","Denver Nuggets",0,1,"9:00",0,2,0,100,98,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"292",292,292,19871107,"Sleepy Floyd","Golden State Warriors",1,1,"46:00",3,5,0,106,95,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"293",293,293,19871107,"Alex English","Denver Nuggets",1,1,"35:00",0,2,0,110,102,"Golden State Warriors","Denver Nuggets","Denver Nuggets",NA,NA,NA
"294",294,294,19871107,"Reggie Miller","Indiana Pacers",0,1,"31:00",2,1,0,103,88,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"295",295,295,19871107,"Kenny Walker","New York Knicks",1,1,"22:00",0,2,0,152,110,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"296",296,296,19871107,"Greg Dreiling","Indiana Pacers",0,1,"3:00",0,2,0,0,62,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"297",297,297,19871107,"Gerald Henderson","New York Knicks",1,1,"15:00",0,3,0,24,107,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"298",298,298,19871107,"Stuart Gray","Indiana Pacers",0,1,"6:00",0,3,0,44,99,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"299",299,299,19871107,"Chuck Person","Indiana Pacers",1,1,"31:00",3,3,0,145,93,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"300",300,300,19871107,"John Long","Indiana Pacers",1,1,"17:00",1,2,0,112,77,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"301",301,301,19871107,"Pat Cummings","New York Knicks",1,1,"19:00",0,4,0,116,108,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"302",302,302,19871107,"Mark Jackson","New York Knicks",0,1,"32:00",0,2,0,66,90,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"303",303,303,19871107,"Herb Williams","Indiana Pacers",1,1,"35:00",0,3,0,102,92,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"304",304,304,19871107,"Rory Sparrow","New York Knicks",0,1,"13:00",1,0,0,39,106,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
"305",305,305,19871107,"Ron Anderson","Indiana Pacers",0,1,"17:00",0,1,0,99,84,"Indiana Pacers","New York Knicks","Indiana Pacers",NA,NA,NA
