"","X","X.1","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"162",162,162,19861031,"Terry Porter","Portland Trail Blazers",1,0,"43:00",1,3,0,116,123,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"163",163,163,19861031,"Sam Bowie","Portland Trail Blazers",1,0,"28:00",0,4,0,95,126,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"164",164,164,19861031,"Danny Young","Seattle SuperSonics",0,0,"24:00",0,0,0,106,98,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"165",165,165,19861031,"Clemon Johnson","Seattle SuperSonics",0,0,"15:00",0,3,0,120,103,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"166",166,166,19861031,"Alton Lister","Seattle SuperSonics",1,0,"24:00",0,5,0,100,103,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"167",167,167,19861031,"Jim Paxson","Portland Trail Blazers",0,0,"18:00",0,0,0,96,124,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"168",168,168,19861031,"Xavier McDaniel","Seattle SuperSonics",1,0,"33:00",0,4,0,120,109,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"169",169,169,19861031,"Walter Berry","Portland Trail Blazers",0,0,"2:00",0,1,0,0,130,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"170",170,170,19861031,"Steve Johnson","Portland Trail Blazers",0,0,"11:00",0,6,0,109,130,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"171",171,171,19861031,"Russ Schoene","Seattle SuperSonics",0,0,"5:00",0,1,0,46,116,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"172",172,172,19861031,"Dale Ellis","Seattle SuperSonics",0,0,"31:00",3,5,0,146,111,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"173",173,173,19861031,"Kevin Williams","Seattle SuperSonics",0,0,"9:00",0,3,0,201,107,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"174",174,174,19861031,"Clyde Drexler","Portland Trail Blazers",1,0,"37:00",2,4,0,125,126,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"175",175,175,19861031,"Fernando Martin","Portland Trail Blazers",0,0,"2:00",0,0,0,0,131,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"176",176,176,19861031,"Terence Stansbury","Seattle SuperSonics",0,0,"4:00",0,1,0,0,116,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"177",177,177,19861031,"Kiki Vandeweghe","Portland Trail Blazers",1,0,"45:00",0,2,0,146,131,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"178",178,178,19861031,"Kenny Carr","Portland Trail Blazers",1,0,"31:00",1,2,0,62,120,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"179",179,179,19861031,"Maurice Lucas","Seattle SuperSonics",0,0,"20:00",0,2,0,132,109,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"180",180,180,19861031,"Caldwell Jones","Portland Trail Blazers",0,0,"3:00",0,0,0,0,131,"Portland Trail Blazers","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"181",181,181,19861031,"Larry Drew","Los Angeles Clippers",1,0,"27:00",0,4,0,93,112,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"182",182,182,19861031,"Derek Smith","Sacramento Kings",1,0,"34:00",0,5,0,112,97,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"183",183,183,19861031,"Cedric Maxwell","Los Angeles Clippers",1,0,"37:00",0,4,0,124,109,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"184",184,184,19861031,"Marques Johnson","Los Angeles Clippers",1,0,"33:00",2,3,0,109,108,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"185",185,185,19861031,"LaSalle Thompson","Sacramento Kings",1,0,"34:00",0,4,0,102,94,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"186",186,186,19861031,"Lancaster Gordon","Los Angeles Clippers",0,0,"23:00",0,3,0,66,97,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"187",187,187,19861031,"Mark Olberding","Sacramento Kings",0,0,"18:00",0,4,0,81,108,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"188",188,188,19861031,"Terry Tyler","Sacramento Kings",1,0,"16:00",0,2,0,104,108,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"189",189,189,19861031,"Joe Kleine","Sacramento Kings",0,0,"14:00",0,2,0,86,106,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"190",190,190,19861031,"Eddie Johnson","Sacramento Kings",0,0,"32:00",0,1,0,136,112,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"191",191,191,19861031,"Benoit Benjamin","Los Angeles Clippers",1,0,"29:00",0,4,0,118,105,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"192",192,192,19861031,"Brook Steppe","Sacramento Kings",0,0,"24:00",0,2,0,52,113,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"193",193,193,19861031,"Rory White","Los Angeles Clippers",0,0,"15:00",0,0,0,200,104,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"194",194,194,19861031,"Reggie Theus","Sacramento Kings",1,0,"38:00",2,3,0,128,112,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"195",195,195,19861031,"Otis Thorpe","Sacramento Kings",1,0,"30:00",0,1,0,96,105,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"196",196,196,19861031,"Michael Cage","Los Angeles Clippers",0,0,"25:00",0,2,0,123,109,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"197",197,197,19861031,"Mike Woodson","Los Angeles Clippers",1,0,"25:00",1,3,0,78,114,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"198",198,198,19861031,"Kurt Nimphius","Los Angeles Clippers",0,0,"26:00",0,4,0,82,115,"Sacramento Kings","Los Angeles Clippers","Sacramento Kings",NA,NA,NA
"199",199,199,19861101,"Kevin Willis","Atlanta Hawks",1,0,"30:00",0,4,0,110,102,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"200",200,200,19861101,"Michael Wilson","New Jersey Nets",0,1,"3:00",0,2,0,0,125,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"201",201,201,19861101,"Jon Koncak","Atlanta Hawks",0,0,"27:00",0,6,0,85,102,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"202",202,202,19861101,"Cedric Henderson","Atlanta Hawks",0,0,"3:00",0,0,0,101,103,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"203",203,203,19861101,"Ben Coleman","New Jersey Nets",0,1,"11:00",0,1,0,91,121,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"204",204,204,19861101,"Dominique Wilkins","Atlanta Hawks",1,0,"35:00",1,2,0,138,102,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"205",205,205,19861101,"Mike Gminski","New Jersey Nets",1,1,"22:00",0,1,0,83,119,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"206",206,206,19861101,"Scott Hastings","Atlanta Hawks",0,0,"13:00",0,3,0,119,109,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"207",207,207,19861101,"Spud Webb","Atlanta Hawks",0,0,"17:00",0,4,0,98,91,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"208",208,208,19861101,"Tony Brown","New Jersey Nets",0,1,"37:00",0,5,0,88,122,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"209",209,209,19861101,"Jeff Turner","New Jersey Nets",0,1,"5:00",0,0,0,102,114,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"210",210,210,19861101,"Mike McGee","Atlanta Hawks",0,0,"20:00",2,2,0,118,111,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"211",211,211,19861101,"Tree Rollins","Atlanta Hawks",1,0,"14:00",0,6,0,20,100,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"212",212,212,19861101,"Buck Williams","New Jersey Nets",1,1,"20:00",0,5,0,111,122,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"213",213,213,19861101,"Doc Rivers","Atlanta Hawks",1,0,"28:00",0,5,0,133,108,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"214",214,214,19861101,"Cliff Levingston","Atlanta Hawks",0,0,"22:00",0,2,0,102,107,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"215",215,215,19861101,"John Battle","Atlanta Hawks",0,0,"3:00",0,0,0,0,111,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"216",216,216,19861101,"Orlando Woolridge","New Jersey Nets",1,1,"27:00",0,4,0,85,120,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"217",217,217,19861101,"Darryl Dawkins","New Jersey Nets",0,1,"19:00",0,3,0,121,112,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"218",218,218,19861101,"Randy Wittman","Atlanta Hawks",1,0,"28:00",0,1,0,149,103,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"219",219,219,19861101,"Pearl Washington","New Jersey Nets",1,1,"29:00",0,3,0,129,123,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"220",220,220,19861101,"Leon Wood","New Jersey Nets",0,1,"21:00",3,0,0,158,124,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"221",221,221,19861101,"Albert King","New Jersey Nets",1,1,"30:00",0,1,0,87,126,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"222",222,222,19861101,"James Bailey","New Jersey Nets",0,1,"16:00",0,6,0,101,124,"Atlanta Hawks","New Jersey Nets","Atlanta Hawks",NA,NA,NA
"223",223,223,19861101,"Jeff Malone","Washington Bullets",1,1,"31:00",3,3,0,120,105,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"224",224,224,19861101,"Mark West","Cleveland Cavaliers",1,0,"36:00",1,5,0,119,98,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"225",225,225,19861101,"Frank Johnson","Washington Bullets",1,1,"25:00",0,1,0,53,107,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"226",226,226,19861101,"Keith Lee","Cleveland Cavaliers",0,0,"11:00",0,1,0,118,100,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"227",227,227,19861101,"Terry Catledge","Washington Bullets",1,1,"20:00",0,6,0,75,109,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"228",228,228,19861101,"Charles Jones","Washington Bullets",0,1,"9:00",0,1,0,145,113,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"229",229,229,19861101,"Darwin Cook","Washington Bullets",0,1,"29:00",0,4,0,83,103,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"230",230,230,19861101,"Dan Roundfield","Washington Bullets",0,1,"20:00",0,4,0,90,103,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"231",231,231,19861101,"Moses Malone","Washington Bullets",1,1,"27:00",0,4,0,126,107,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"232",232,232,19861101,"Dirk Minniefield","Cleveland Cavaliers",0,0,"16:00",0,1,0,64,99,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"233",233,233,19861101,"John Bagley","Cleveland Cavaliers",1,0,"39:00",2,3,0,108,97,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"234",234,234,19861101,"John Williams","Washington Bullets",1,1,"32:00",0,2,0,112,104,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"235",235,235,19861101,"Hot Rod Williams","Cleveland Cavaliers",1,0,"39:00",0,4,0,142,99,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"236",236,236,19861101,"Anthony Jones","Washington Bullets",0,1,"11:00",1,2,0,124,93,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"237",237,237,19861101,"Jay Murphy","Washington Bullets",0,1,"7:00",0,2,0,58,100,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"238",238,238,19861101,"Manute Bol","Washington Bullets",0,1,"27:00",0,1,0,69,103,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"239",239,239,19861101,"Ben Poquette","Cleveland Cavaliers",0,0,"21:00",1,0,0,121,101,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"240",240,240,19861101,"Brad Daugherty","Cleveland Cavaliers",1,0,"37:00",0,5,0,85,95,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"241",241,241,19861101,"Mike O'Koren","Washington Bullets",0,1,"2:00",0,1,0,83,101,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"242",242,242,19861101,"Ron Harper","Cleveland Cavaliers",1,0,"41:00",1,3,0,85,101,"Cleveland Cavaliers","Washington Bullets","Cleveland Cavaliers",NA,NA,NA
"243",243,243,19861101,"T.R. Dunn","Denver Nuggets",1,1,"21:00",0,4,0,142,112,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"244",244,244,19861101,"Rod Higgins","Golden State Warriors",0,1,"20:00",0,2,0,145,99,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"245",245,245,19861101,"Fat Lever","Denver Nuggets",1,1,"31:00",2,1,0,76,114,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"246",246,246,19861101,"Darrell Walker","Denver Nuggets",0,1,"27:00",0,5,0,99,114,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"247",247,247,19861101,"Mark Alarie","Denver Nuggets",1,1,"33:00",0,4,0,79,116,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"248",248,248,19861101,"Terry Teagle","Golden State Warriors",0,1,"15:00",0,1,0,114,100,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"249",249,249,19861101,"Ben McDonald","Golden State Warriors",0,1,"7:00",0,4,0,0,96,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"250",250,250,19861101,"Maurice Martin","Denver Nuggets",0,1,"12:00",0,0,0,120,103,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"251",251,251,19861101,"Larry Smith","Golden State Warriors",0,1,"22:00",0,2,0,88,97,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"252",252,252,19861101,"Alex English","Denver Nuggets",1,1,"39:00",0,0,0,100,114,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"253",253,253,19861101,"Sleepy Floyd","Golden State Warriors",1,1,"37:00",0,0,0,145,100,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"254",254,254,19861101,"Blair Rasmussen","Denver Nuggets",0,1,"22:00",0,6,0,102,117,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"255",255,255,19861101,"Joe Barry Carroll","Golden State Warriors",1,1,"32:00",0,4,0,98,91,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"256",256,256,19861101,"Danny Schayes","Denver Nuggets",1,1,"8:00",0,2,0,114,110,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"257",257,257,19861101,"Chris Mullin","Golden State Warriors",1,1,"23:00",0,4,0,171,97,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"258",258,258,19861101,"Chris Washburn","Golden State Warriors",1,1,"14:00",0,4,0,63,92,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"259",259,259,19861101,"Bill Hanzlik","Denver Nuggets",0,1,"30:00",2,3,0,83,118,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"260",260,260,19861101,"Jerome Whitehead","Golden State Warriors",0,1,"5:00",0,1,0,0,105,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"261",261,261,19861101,"Mike Evans","Denver Nuggets",0,1,"17:00",2,2,0,126,113,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"262",262,262,19861101,"Greg Ballard","Golden State Warriors",0,1,"16:00",0,2,0,93,82,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"263",263,263,19861101,"Purvis Short","Golden State Warriors",1,1,"36:00",1,4,0,131,97,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"264",264,264,19861101,"Clinton Smith","Golden State Warriors",0,1,"13:00",0,2,0,71,105,"Golden State Warriors","Denver Nuggets","Golden State Warriors",NA,NA,NA
"265",265,265,19861101,"Steve Harris","Houston Rockets",0,0,"1:00",0,0,0,0,116,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"266",266,266,19861101,"James Worthy","Los Angeles Lakers",1,0,"39:00",0,4,0,102,111,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"267",267,267,19861101,"Richard Anderson","Houston Rockets",0,0,"19:00",2,0,0,98,109,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"268",268,268,19861101,"Frank Brickowski","Los Angeles Lakers",0,0,"15:00",0,6,0,77,118,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"269",269,269,19861101,"Wes Matthews","Los Angeles Lakers",0,0,"10:00",0,1,0,63,123,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"270",270,270,19861101,"Rodney McCray","Houston Rockets",1,0,"47:00",0,1,0,157,106,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"271",271,271,19861101,"Kurt Rambis","Los Angeles Lakers",1,0,"33:00",0,2,0,76,116,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"272",272,272,19861101,"Jim Petersen","Houston Rockets",1,0,"29:00",0,2,0,127,115,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"273",273,273,19861101,"Mitchell Wiggins","Houston Rockets",1,0,"33:00",0,4,0,94,115,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"274",274,274,19861101,"Allen Leavell","Houston Rockets",1,0,"25:00",0,5,0,102,116,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"275",275,275,19861101,"Kareem Abdul-Jabbar","Los Angeles Lakers",1,0,"40:00",0,2,0,128,121,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"276",276,276,19861101,"Byron Scott","Los Angeles Lakers",1,0,"30:00",2,3,0,144,117,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"277",277,277,19861101,"Magic Johnson","Los Angeles Lakers",1,0,"42:00",0,3,0,110,118,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"278",278,278,19861101,"Lewis Lloyd","Houston Rockets",0,0,"14:00",1,4,0,68,109,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"279",279,279,19861101,"Buck Johnson","Houston Rockets",0,0,"1:00",0,0,0,0,116,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"280",280,280,19861101,"Dave Feitl","Houston Rockets",0,0,"3:00",0,0,0,198,81,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"281",281,281,19861101,"Michael Cooper","Los Angeles Lakers",0,0,"31:00",2,3,0,106,116,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"282",282,282,19861101,"Hakeem Olajuwon","Houston Rockets",1,0,"44:00",0,5,0,108,96,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"283",283,283,19861101,"Robert Reid","Houston Rockets",0,0,"23:00",2,1,0,138,107,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"284",284,284,19861101,"Conner Henry","Houston Rockets",0,0,"1:00",0,0,0,0,116,"Houston Rockets","Los Angeles Lakers","Houston Rockets",NA,NA,NA
"285",285,285,19861101,"Rick Mahorn","Detroit Pistons",0,1,"4:00",0,2,0,123,92,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"286",286,286,19861101,"Dennis Rodman","Detroit Pistons",0,1,"14:00",0,2,0,86,99,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"287",287,287,19861101,"Wayman Tisdale","Indiana Pacers",0,1,"31:00",0,4,0,133,93,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"288",288,288,19861101,"Isiah Thomas","Detroit Pistons",1,1,"44:00",0,4,0,77,96,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"289",289,289,19861101,"Vinnie Johnson","Detroit Pistons",0,1,"31:00",0,4,0,79,90,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"290",290,290,19861101,"Walker Russell","Indiana Pacers",0,1,"16:00",0,5,0,80,94,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"291",291,291,19861101,"Chuck Person","Indiana Pacers",0,1,"28:00",1,5,0,87,92,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"292",292,292,19861101,"John Long","Indiana Pacers",1,1,"35:00",1,2,0,97,95,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"293",293,293,19861101,"Clark Kellogg","Indiana Pacers",1,1,"11:00",0,4,0,99,86,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"294",294,294,19861101,"Bill Laimbeer","Detroit Pistons",1,1,"44:00",1,4,0,98,93,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"295",295,295,19861101,"Herb Williams","Indiana Pacers",1,1,"39:00",0,1,0,68,85,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"296",296,296,19861101,"John Salley","Detroit Pistons",1,1,"17:00",0,1,0,22,92,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"297",297,297,19861101,"Adrian Dantley","Detroit Pistons",1,1,"32:00",0,3,0,100,100,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"298",298,298,19861101,"Vern Fleming","Indiana Pacers",1,1,"32:00",0,4,0,77,92,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"299",299,299,19861101,"Ron Anderson","Indiana Pacers",0,1,"9:00",0,2,0,81,95,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"300",300,300,19861101,"Joe Dumars","Detroit Pistons",1,1,"21:00",0,2,0,141,95,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"301",301,301,19861101,"Tony Campbell","Detroit Pistons",0,1,"10:00",0,1,0,115,87,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"302",302,302,19861101,"Clint Richardson","Indiana Pacers",0,1,"13:00",0,0,0,121,96,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"303",303,303,19861101,"Steve Stipanovich","Indiana Pacers",1,1,"26:00",0,6,0,104,87,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"304",304,304,19861101,"Sidney Green","Detroit Pistons",0,1,"23:00",0,5,0,100,87,"Indiana Pacers","Detroit Pistons","Indiana Pacers",NA,NA,NA
"305",305,305,19861101,"Jay Humphries","Phoenix Suns",1,1,"35:00",0,4,0,115,108,"Los Angeles Clippers","Phoenix Suns","Los Angeles Clippers",NA,NA,NA
